篇,序號,中文字,中文字部首,影片網址
4,0356,素,120,https://www.youtube.com/watch?v=aaS2PiUtE7s
4,0355,衛,144,https://www.youtube.com/watch?v=m51tXhTpyl8
4,0354,禽,114,https://www.youtube.com/watch?v=GJIIfkj7vgc
4,0353,鯢,195,https://www.youtube.com/watch?v=mzQatPEsE1A
4,0352,儼,9,https://www.youtube.com/watch?v=lSMYZVpYtWw
4,0351,偕,9,https://www.youtube.com/watch?v=xq8Fauh_UOM
4,0350,鸞,196,https://www.youtube.com/watch?v=hS3H42INZVQ
4,0349,警,149,https://www.youtube.com/watch?v=Q1bAln7bfDU
4,0348,媧,38,https://www.youtube.com/watch?v=5Fv7JYm0TTE
4,0347,屏,44,https://www.youtube.com/watch?v=YcfCr_hu4w4
4,0346,餐,184,https://www.youtube.com/watch?v=JJy8_w7CYh4
4,0345,忘,61,https://www.youtube.com/watch?v=qwCLl8aFmk0
4,0344,氣,84,https://www.youtube.com/watch?v=kbBObWbDWDQ
5,0374,粮,119,https://www.youtube.com/watch?v=wdFuvVEC6nU
4,0343,潤,85,https://www.youtube.com/watch?v=_0X2oHx7_do
4,0342,襪,145,https://www.youtube.com/watch?v=jRiHeF7h7KE
4,0341,羅,122,https://www.youtube.com/watch?v=Kut33jdrnRY
4,0340,飄,182,https://www.youtube.com/watch?v=SrlryNp6w7Q
4,0339,翳,124,https://www.youtube.com/watch?v=AuIk8_Zt8Vc
4,0338,處,141,https://www.youtube.com/watch?v=Rbb3Sr1XZ7A
4,0337,獨,94,https://www.youtube.com/watch?v=uXbFqFvySR4
4,0336,牛,93,https://www.youtube.com/watch?v=YE2mg6bs35Q
4,0335,牽,93,https://www.youtube.com/watch?v=l5auN3yir1c
4,0334,瓜,97,https://www.youtube.com/watch?v=sUaCFyoLWFk
4,0333,匏,20,https://www.youtube.com/watch?v=BNezfBErkfY
4,0332,歎,76,https://www.youtube.com/watch?v=n-ByCMggP7Y
4,0331,攜,64,https://www.youtube.com/watch?v=70Uqy9xcBhk
4,0330,妃,38,https://www.youtube.com/watch?v=Cg0vf2wGocE
4,0329,羽,124,https://www.youtube.com/watch?v=CAmw2QP_4G8
4,0328,翠,124,https://www.youtube.com/watch?v=a89V1ZaaYYE
4,0327,或,62,https://www.youtube.com/watch?v=2QvzQv-LPYA
4,0326,渚,85,https://www.youtube.com/watch?v=Dr4YWqbdA-A
4,0325,儔,9,https://www.youtube.com/watch?v=aVl88SZ_-fI
4,0324,命,30,https://www.youtube.com/watch?v=pv1s2qD4Vo8
4,0323,遝,162,https://www.youtube.com/watch?v=GIBfZYW9VMU
4,0322,雜,172,https://www.youtube.com/watch?v=bX6RTQYzElo
4,0321,靈,173,https://www.youtube.com/watch?v=wtB-sCftEAw
4,0320,彌,57,https://www.youtube.com/watch?v=czQQosKcQ2E
4,0319,厲,27,https://www.youtube.com/watch?v=W47LcONYLvk
4,0318,哀,30,https://www.youtube.com/watch?v=EZaEhiT_Dus
4,0317,椒,75,https://www.youtube.com/watch?v=FdGsEx9Nxfg
4,0316,踐,157,https://www.youtube.com/watch?v=RZ9smu1a8IY
4,0315,翔,124,https://www.youtube.com/watch?v=FodIWTJSDl4
4,0314,光,10,https://www.youtube.com/watch?v=vX1UZhfoFG4
4,0313,徙,60,https://www.youtube.com/watch?v=Udlnw-FWg6A
4,0312,顏,181,https://www.youtube.com/watch?v=pmHGU8sjqR4
4,0311,狐,94,https://www.youtube.com/watch?v=2hxbI2muje0
4,0310,棄,75,https://www.youtube.com/watch?v=7qt7HFsvFqY
4,0309,嗟,30,https://www.youtube.com/watch?v=dUzjvr1svx0
4,0308,要,146,https://www.youtube.com/watch?v=x9DkcXbb4Qg
4,0307,誠,149,https://www.youtube.com/watch?v=ec0cGzqNQGo
4,0306,願,181,https://www.youtube.com/watch?v=Z4hapVskyGU
4,0305,辭,160,https://www.youtube.com/watch?v=9vETpAwxTiU
4,0304,通,162,https://www.youtube.com/watch?v=purACcs68MQ
4,0303,瀨,85,https://www.youtube.com/watch?v=3LywXOHEIXk
4,0302,美,123,https://www.youtube.com/watch?v=uB9yil90T3Y
4,0301,淑,85,https://www.youtube.com/watch?v=S023c6fKJfI
4,0300,悅,61,https://www.youtube.com/watch?v=s5UD9czBgSY
4,0299,滸,85,https://www.youtube.com/watch?v=mMz8liUe9L0
4,0298,旄,70,https://www.youtube.com/watch?v=489JELZESzM
4,0297,體,188,https://www.youtube.com/watch?v=Yeco26O1jZ0
4,0296,縱,120,https://www.youtube.com/watch?v=2XIWpRCBI-s
4,0295,焉,86,https://www.youtube.com/watch?v=GuLhbx75R_k
4,0294,是,72,https://www.youtube.com/watch?v=7Eym-d8CAGk
4,0293,隅,170,https://www.youtube.com/watch?v=mTOEzUec-rw
4,0292,躕,157,https://www.youtube.com/watch?v=o1H2I2Pbo64
4,0291,踟,157,https://www.youtube.com/watch?v=Whoepma85Uo
4,0290,蘭,140,https://www.youtube.com/watch?v=eqbvRa_QXcs
4,0289,幽,52,https://www.youtube.com/watch?v=L2iFdEnkrnA
4,0288,微,60,https://www.youtube.com/watch?v=ybp0mg3n4MU
4,0287,軀,158,https://www.youtube.com/watch?v=puBpTnirWJE
4,0286,耀,124,https://www.youtube.com/watch?v=N4cVSDIHIBQ
4,0285,綴,120,https://www.youtube.com/watch?v=LWJQ4Qtt77k
4,0284,飾,184,https://www.youtube.com/watch?v=rnHv_a-mAV4
4,0283,珥,96,https://www.youtube.com/watch?v=3n2igufruhA
4,0282,柔,75,https://www.youtube.com/watch?v=AQFljSNFwGw
4,0280,逸,162,https://www.youtube.com/watch?v=vIq7J7w0_rY
4,0281,儀,9,https://www.youtube.com/watch?v=6gbUgw1j3OA
4,0279,權,75,https://www.youtube.com/watch?v=VZZVM8kKFbc
4,0278,鮮,195,https://www.youtube.com/watch?v=QCtVhmy7VYQ
4,0277,齒,211,https://www.youtube.com/watch?v=k7QlI31kp0Y
4,0276,娟,38,https://www.youtube.com/watch?v=fPfCmtNLEiw
4,0275,聯,128,https://www.youtube.com/watch?v=82VR51LEe_A
4,0274,眉,109,https://www.youtube.com/watch?v=yK8rA-rFfGk
4,0273,脩,130,https://www.youtube.com/watch?v=uOFKUOW93Bg
4,0272,峨,46,https://www.youtube.com/watch?v=LCw_1hCFZrc
4,0271,髻,190,https://www.youtube.com/watch?v=_3Ka9WulxsA
4,0270,御,60,https://www.youtube.com/watch?v=FZ7mCQsW5lo
4,0269,弗,57,https://www.youtube.com/watch?v=zsBUTl0NCg4
4,0268,澤,85,https://www.youtube.com/watch?v=z56-gOZkLGE
4,0267,頸,181,https://www.youtube.com/watch?v=_6Lmg3kUgoo
4,0266,延,54,https://www.youtube.com/watch?v=yTRarha5Nuk
4,0265,腰,130,https://www.youtube.com/watch?v=n0a90_zA7wA
4,0264,霞,173,https://www.youtube.com/watch?v=gUvzfcs1HD8
4,0263,望,74,https://www.youtube.com/watch?v=N3WSAz-NloU
4,0262,髴,190,https://www.youtube.com/watch?v=XUdha0Ug0Eo
4,0261,髣,190,https://www.youtube.com/watch?v=ayyDGTQqnVg
4,0260,驚,187,https://www.youtube.com/watch?v=DrY_fZ9vce4
4,0259,翩,124,https://www.youtube.com/watch?v=5voN_S0FhVg
4,0258,聞,128,https://www.youtube.com/watch?v=M11pU8QNf-c
4,0257,願,181,https://www.youtube.com/watch?v=Vnr0RVLGa9g
4,0256,狀,94,https://www.youtube.com/watch?v=SVUQ7ZrHExY
4,0255,艷,139,https://www.youtube.com/watch?v=p-aViJoch3I
4,0254,觌,147',https://www.youtube.com/watch?v=k1OmFaU5TJA
4,0253,殆,78,https://www.youtube.com/watch?v=EMr5WEWIAAY
4,0252,既,71,https://www.youtube.com/watch?v=Dqm87KHb4no
4,0251,經,120,https://www.youtube.com/watch?v=VGYnSS7brdU
4,0250,轅,159,https://www.youtube.com/watch?v=J_7fanmCD7s
4,0249,環,96,https://www.youtube.com/watch?v=hTQQtf_LvRI
4,0248,闕,169,https://www.youtube.com/watch?v=oQku-75ceBc
4,0247,藩,140,https://www.youtube.com/watch?v=HVLmoaElbXo
4,0246,歸,77,https://www.youtube.com/watch?v=8jAKiMMJPQE
4,0245,京,8,https://www.youtube.com/watch?v=HcqjhND-MEI
4,0244,從,60,https://www.youtube.com/watch?v=zKNRUaCGONI
4,0243,宓,40,https://www.youtube.com/watch?v=0joDR_BRW3s
4,0242,濟,85,https://www.youtube.com/watch?v=XlbZdOxHC0Q
4,0241,朝,74,https://www.youtube.com/watch?v=9yxBNvJ0ap0
3,0240,示,113,https://www.youtube.com/watch?v=PHbF6Mv4RgI
3,0239,具,12,https://www.youtube.com/watch?v=vF7swUd-YmY
3,0238,故,66,https://www.youtube.com/watch?v=Vx4nE6pWRjU
3,0237,委,38,https://www.youtube.com/watch?v=xXj1pm-MNjk
3,0236,情,61,https://www.youtube.com/watch?v=0A4YRh60UNk
3,0235,下,1,https://www.youtube.com/watch?v=fHYXO4_BtSw
3,0234,足,157,https://www.youtube.com/watch?v=e5oUhMKpZYs
3,0233,各,30,https://www.youtube.com/watch?v=q2klT_DsA3c
3,0232,孫,39,https://www.youtube.com/watch?v=-Wt2LLPs6KM
3,0231,內,11,https://www.youtube.com/watch?v=ZhlF1DJRSOA
3,0230,今,9,https://www.youtube.com/watch?v=6RCLbD2ycFE
3,0229,彼,60,https://www.youtube.com/watch?v=fknHlrBFk94
3,0228,至,133,https://www.youtube.com/watch?v=HRDuSw8Dmfc
3,0227,得,60,https://www.youtube.com/watch?v=aSUIIXtVB7k
3,0226,便,9,https://www.youtube.com/watch?v=Q2xcHIn4-yk
3,0225,過,162,https://www.youtube.com/watch?v=AZQSWdPxLLE
3,0224,耳,128,https://www.youtube.com/watch?v=1PoZldRFK8Y
3,0223,尚,42,https://www.youtube.com/watch?v=tnS3Dh4LYeg
3,0222,者,125,https://www.youtube.com/watch?v=3DHFLKI_aMk
3,0221,唯,30,https://www.youtube.com/watch?v=JV018HFaSh8
3,0220,畢,102,https://www.youtube.com/watch?v=pFtdH-qbYiY
3,0219,娶,38,https://www.youtube.com/watch?v=CcI7cGsbdPE
3,0218,婚,38,https://www.youtube.com/watch?v=xPQ1T6-sqLQ
3,0217,皆,106,https://www.youtube.com/watch?v=sZCvtZG9oHo
3,0216,兒,10,https://www.youtube.com/watch?v=xS1SPrDuZHw
3,0215,吾,30,https://www.youtube.com/watch?v=dwLDIgLdUbM
2,0214,資,154,https://www.youtube.com/watch?v=h7K2c5YLwF4
2,0213,笑,118,https://www.youtube.com/watch?v=BAxXKDKi7DU
2,0212,為,86,https://www.youtube.com/watch?v=ornqYK8WX1o
2,0211,戲,62,https://www.youtube.com/watch?v=i2eavIrsDBI
2,0210,醉,164,https://www.youtube.com/watch?v=8g4fN54pZxA
2,0209,覺,147,https://www.youtube.com/watch?v=VcQ8cgjScQ8
2,0208,杯,75,https://www.youtube.com/watch?v=WBBTGbmxcPI
2,0207,酒,164,https://www.youtube.com/watch?v=_l_xXbpJJ5c
2,0206,飲,184,https://www.youtube.com/watch?v=zc51nxnZ668
2,0205,郎,163,https://www.youtube.com/watch?v=Htf4IPmXZ_0
2,0204,外,36,https://www.youtube.com/watch?v=uoBIiTaGKSo
2,0203,益,108,https://www.youtube.com/watch?v=7oHNFrAZgII
2,0202,步,77,https://www.youtube.com/watch?v=qdZYN79X7qY
2,0201,苦,140,https://www.youtube.com/watch?v=z-ZhZ9FfKzg
2,0200,須,181,https://www.youtube.com/watch?v=QEzAa-9Avgc
2,0199,乘,4,https://www.youtube.com/watch?v=-9So01YcM1o
2,0198,寫,40,https://www.youtube.com/watch?v=aGz99ynEB2A
2,0197,窗,116,https://www.youtube.com/watch?v=S9L0u-sC1Pc
2,0196,路,157,https://www.youtube.com/watch?v=tqgYwQVT6pE
2,0195,怨,61,https://www.youtube.com/watch?v=NkgMcgUXJQk
2,0194,長,168,https://www.youtube.com/watch?v=SEJvPYSYYc4
2,0193,勞,19,https://www.youtube.com/watch?v=bCPfKcaDxl4
2,0192,空,116,https://www.youtube.com/watch?v=t9nXhTbN7Yg
2,0191,箠,118,https://www.youtube.com/watch?v=9U_RIn6gZ8U
2,0190,鞭,177,https://www.youtube.com/watch?v=2msC1DBPRz4
2,0189,泥,85,https://www.youtube.com/watch?v=NCXmCEOZJ2E
2,0188,障,170,https://www.youtube.com/watch?v=RxM-t-nTL0w
2,0187,錦,167,https://www.youtube.com/watch?v=a7GdcjruoiE
2,0186,絲,120,https://www.youtube.com/watch?v=X6q912p0LXs
2,0185,紛,120,https://www.youtube.com/watch?v=yzQYiAXhbYY
2,0184,蹇,157,https://www.youtube.com/watch?v=fSuvdEijiow
2,0183,御,60,https://www.youtube.com/watch?v=fDO0fn_VxQY
2,0182,能,130,https://www.youtube.com/watch?v=1Nb3QLtZldU
2,0181,圖,31,https://www.youtube.com/watch?v=rMY7L5dNq4w
2,0180,莽,140,https://www.youtube.com/watch?v=uOmKrhKbPn4
2,0179,林,75,https://www.youtube.com/watch?v=BNl2IWUVWSc
2,0178,聲,128,https://www.youtube.com/watch?v=bYtSjT2U29A
2,0177,商,30,https://www.youtube.com/watch?v=K5uCV_4YO8w
2,0176,謠,149,https://www.youtube.com/watch?v=bHT7K_TCYVY
2,0175,發,105,https://www.youtube.com/watch?v=LURYWTZjskc
2,0174,孰,39,https://www.youtube.com/watch?v=o3RsZzz_Ck4
2,0173,誰,149,https://www.youtube.com/watch?v=1og7EJXKAww
2,0172,雁,172,https://www.youtube.com/watch?v=f2UHBu14x8w
2,0171,鳧,196,https://www.youtube.com/watch?v=CAjRTHku8E0
2,0170,居,44,https://www.youtube.com/watch?v=p9rIGBpsAaM
2,0169,猿,94,https://www.youtube.com/watch?v=BC2HU3MRJ_Q
2,0168,洲,85,https://www.youtube.com/watch?v=xmY5gL2jep0
2,0167,溪,85,https://www.youtube.com/watch?v=4thi0vRcCJE
2,0166,窕,116,https://www.youtube.com/watch?v=nk-2I3ftE5s
2,0165,窈,116,https://www.youtube.com/watch?v=NdZWp8ldcl4
2,0164,晦,72,https://www.youtube.com/watch?v=qsvhVIlFnag
2,0163,陰,170,https://www.youtube.com/watch?v=Ky2AiIc9vkQ
2,0162,風,182,https://www.youtube.com/watch?v=OlWnjX2NuDo
2,0161,同,30,https://www.youtube.com/watch?v=r8ulUk2gObA
2,0160,與,134,https://www.youtube.com/watch?v=0IhTJODAOt4
2,0159,其,12,https://www.youtube.com/watch?v=QMHaZnia3ic
2,0158,歌,76,https://www.youtube.com/watch?v=g3Xy30l2XOE
2,0157,嘯,30,https://www.youtube.com/watch?v=uhaaao-TERs
2,0156,環,96,https://www.youtube.com/watch?v=UcfXRN_gcIo
2,0155,膠,130,https://www.youtube.com/watch?v=LjIchUEPG0U
2,0154,似,9,https://www.youtube.com/watch?v=EBdZ3Af5OyU
2,0153,交,8,https://www.youtube.com/watch?v=TTiQlxeGghM
2,0152,世,1,https://www.youtube.com/watch?v=JgGaG1ab0rw
2,0151,物,93,https://www.youtube.com/watch?v=7GgOvVwxK_I
2,0150,萬,114,https://www.youtube.com/watch?v=ZLF4AlSsCV4
2,0149,雨,173,https://www.youtube.com/watch?v=zw3gN9_f2mU
2,0148,興,134,https://www.youtube.com/watch?v=SrBcmccZ5hM
2,0147,贊,154,https://www.youtube.com/watch?v=bqw5WhrB6c0
1,0146,餘,184,https://www.youtube.com/watch?v=6sEfCq0GV00
1,0145,此,77,https://www.youtube.com/watch?v=GbKF9uh4XvY
1,0144,敬,66,https://www.youtube.com/watch?v=TdYEnlZCg9A
1,0143,言,149,https://www.youtube.com/watch?v=DKwvSgMX1TA
1,0142,索,120,https://www.youtube.com/watch?v=c9DKm9_T5Mo
1,0141,所,63,https://www.youtube.com/watch?v=_hvNwXdUWXg
1,0140,激,85,https://www.youtube.com/watch?v=N0rQcNl0u1g
1,0139,感,61,https://www.youtube.com/watch?v=jDCdecIg8LQ
1,0138,領,181,https://www.youtube.com/watch?v=VaEf6bkPkwg
1,0137,意,61,https://www.youtube.com/watch?v=m1BN3zBH2Eg
1,0136,厚,27,https://www.youtube.com/watch?v=5uzXdEaYOEE
1,0135,餉,184,https://www.youtube.com/watch?v=VCwn6mVMH4I
1,0134,笋,118,https://www.youtube.com/watch?v=QkOclgc331g
1,0133,涼,85,https://www.youtube.com/watch?v=saIDqeiUi38
1,0132,深,85,https://www.youtube.com/watch?v=um-zDGIzyXU
1,0131,書,73,https://www.youtube.com/watch?v=pe7RSNBSYpc
1,0130,惠,61,https://www.youtube.com/watch?v=MOw_zLiYXrs
1,0122,拜,64,https://www.youtube.com/watch?v=HVPPdh9KEIY
1,0129,忽,61,https://www.youtube.com/watch?v=JZI61U6Nmi8
1,0128,政,66,https://www.youtube.com/watch?v=6VW1i1tAFJ4
1,0127,道,162,https://www.youtube.com/watch?v=U3nOou0uYJE
1,0126,師,50,https://www.youtube.com/watch?v=x7N0SfkpZIE
1,0125,禪,113,https://www.youtube.com/watch?v=StGWfOgXJTo
1,0124,覆,146,https://www.youtube.com/watch?v=aqDlK9-P9Ns
1,0123,封,41,https://www.youtube.com/watch?v=JBzzJAm1ivw
1,0121,記,149,https://www.youtube.com/watch?v=VtlfIVInnos
1,0120,鈔,167,https://www.youtube.com/watch?v=xm96brostv0
1,0119,老,125,https://www.youtube.com/watch?v=fVo31fjXN6o
1,0118,觀,147,https://www.youtube.com/watch?v=seldLpembhg
1,0117,達,162,https://www.youtube.com/watch?v=inUTYSXRTvU
0,0116,幾,52,https://www.youtube.com/watch?v=gFsftAYVGR0
0,0115,耶,128,https://www.youtube.com/watch?v=xRlGj8wAxCI
0,0114,緣,120,https://www.youtube.com/watch?v=8aTZW01NC_A
0,0113,有,74,https://www.youtube.com/watch?v=19I8d54S1nM
0,0112,世,1,https://www.youtube.com/watch?v=1Wt3KtpsKco
0,0111,前,18,https://www.youtube.com/watch?v=a63GDQUxt6k
0,0110,愛,61,https://www.youtube.com/watch?v=Q4bJ9EJQamQ
0,0109,辱,161,https://www.youtube.com/watch?v=B46nzP_IOqw
0,0108,顧,181,https://www.youtube.com/watch?v=PyxfONNEz0A
0,0107,問,30,https://www.youtube.com/watch?v=RTlXAXOg5qU
0,0106,時,72,https://www.youtube.com/watch?v=O8IAGjUz-Gc
0,0105,塵,32,https://www.youtube.com/watch?v=7dHjLBwcObk
0,0104,中,2,https://www.youtube.com/watch?v=EVhGgC4ADwc
0,0103,賜,154,https://www.youtube.com/watch?v=B2zqxp5Ba5o
0,0102,慰,61,https://www.youtube.com/watch?v=tnxSSWIKNFg
0,0101,當,102,https://www.youtube.com/watch?v=Co72NO4NYmQ
0,0100,間,169,https://www.youtube.com/watch?v=N4DZ6MNVaTY
0,0099,疑,103,https://www.youtube.com/watch?v=0cnrcjORhPQ
0,0098,離,172,https://www.youtube.com/watch?v=DLZ_6rIL4f4
0,0097,肯,130,https://www.youtube.com/watch?v=gOHnU5ZUovY
0,0096,弊,55,https://www.youtube.com/watch?v=TrCknewPT94
0,0095,戚,62,https://www.youtube.com/watch?v=e_MZW9p1r7M
0,0094,議,149,https://www.youtube.com/watch?v=0y6j8OG80XY
0,0093,德,60,https://www.youtube.com/watch?v=2TfOymCxbPM
0,0092,珍,96,https://www.youtube.com/watch?v=1EbPmS5Z914
0,0091,稀,115,https://www.youtube.com/watch?v=6CPIIPFR36M
0,0090,潛,85,https://www.youtube.com/watch?v=7hENC8rvzPE
0,0089,縷,120,https://www.youtube.com/watch?v=QQDMJCpAw1Q
0,0088,絕,120,https://www.youtube.com/watch?v=sZ7LfjumMNg
0,0087,止,77,https://www.youtube.com/watch?v=kn8eqWSXZVE
0,0086,風,182,https://www.youtube.com/watch?v=Hnnu8DXijBQ
0,0085,屬,44,https://www.youtube.com/watch?v=kCCPvhr0DkM
0,0084,舉,134,https://www.youtube.com/watch?v=o1dJev9rmRs
0,0083,也,5,https://www.youtube.com/watch?v=TLdsBZaEIFQ
0,0082,色,139,https://www.youtube.com/watch?v=kwmpEkGIXhM
0,0081,遊,162,https://www.youtube.com/watch?v=KNTHMxZTs_k
0,0080,笑,118,https://www.youtube.com/watch?v=YyJJNlNcSlU
0,0079,變,149,https://www.youtube.com/watch?v=vsAfpGEenWU
0,0078,安,40,https://www.youtube.com/watch?v=vr0mBODciv0
0,0077,子,39,https://www.youtube.com/watch?v=FadVQ7B4-tc
0,0076,響,180,https://www.youtube.com/watch?v=DNczCUB5DPs
0,0075,為,86,https://www.youtube.com/watch?v=X3hxYBYJTQI
0,0074,過,162,https://www.youtube.com/watch?v=ovaLjvkO7sg
0,0073,獨,94,https://www.youtube.com/watch?v=56ewp1bkIds
0,0072,如,38,https://www.youtube.com/watch?v=2NR-OG-pzbg
0,0071,而,126,https://www.youtube.com/watch?v=re-74ci2tW4
0,0070,與,134,https://www.youtube.com/watch?v=Axff48HlxUU
0,0069,月,74,https://www.youtube.com/watch?v=WGSEYZWL7KM
0,0068,樵,75,https://www.youtube.com/watch?v=ciNV3q7Jpfw
0,0067,無,86,https://www.youtube.com/watch?v=DVN51Oe6_ck
0,0066,無,86,https://www.youtube.com/watch?v=paeeE82MMrU
0,0065,焉,86,https://www.youtube.com/watch?v=EBs9h1YrsWw
0,0064,焉,86,https://www.youtube.com/watch?v=1nUcGyCvuh8
0,0063,馮,187,https://www.youtube.com/watch?v=I6LR_lMlC84
0,0062,然,86,https://www.youtube.com/watch?v=Xpy90Kme0SE
0,0061,然,86,https://www.youtube.com/watch?v=07JgsHwiltY
0,0060,亦,8,https://www.youtube.com/watch?v=bms9HjbG4SE
0,0059,亦,8,https://www.youtube.com/watch?v=mQgXgdy2GW8
0,0058,念,61,https://www.youtube.com/watch?v=VDvNUgyA0G4
0,0057,忘,61,https://www.youtube.com/watch?v=HjyOZm3VYzs
0,0056,想,61,https://www.youtube.com/watch?v=XV82QhZ5JaY
0,0055,恐,61,https://www.youtube.com/watch?v=v3TVd8Z0220
0,0054,恐,61,https://www.youtube.com/watch?v=9ptrNF7q_So
0,0053,寥,40,https://www.youtube.com/watch?v=11SJw5d4kzE
0,0052,寂,40,https://www.youtube.com/watch?v=4sCjFjP1ym4
0,0051,客,40,https://www.youtube.com/watch?v=pNYXn76NPyI
0,0050,安,40,https://www.youtube.com/watch?v=rQ1dufJJZJg
0,0049,寤,40,https://www.youtube.com/watch?v=HDEqB0v_3MY
0,0048,露,173,https://www.youtube.com/watch?v=IyKglhA_zDw
0,0047,霜,173,https://www.youtube.com/watch?v=MG8OLtR3IQk
0,0046,寄,40,https://www.youtube.com/watch?v=G2XZqncGsqI
0,0045,宮,40,https://www.youtube.com/watch?v=Bj98dzNgmsQ
0,0044,空,116,https://www.youtube.com/watch?v=f551jrd7DyI
0,0043,適,162,https://www.youtube.com/watch?v=k-NqnAT6RJ8
0,0042,遊,162,https://www.youtube.com/watch?v=OZNqdQfdaJg
0,0041,遊,162,https://www.youtube.com/watch?v=7p3Zi2-sBkY
0,0040,過,162,https://www.youtube.com/watch?v=9LAiTePFXXM
0,0039,遺,162,https://www.youtube.com/watch?v=ZR-bad64g8U
0,0038,豹,153,https://www.youtube.com/watch?v=Dec7aftbC5k
0,0037,酌,164,https://www.youtube.com/watch?v=QdmQtzOX_TA
0,0036,取,29,https://www.youtube.com/watch?v=7rtbNMtPHgg
0,0035,歌,76,https://www.youtube.com/watch?v=RA9ybXjLu3Y
0,0034,斯,69,https://www.youtube.com/watch?v=27si2nsIYaQ
0,0033,則,18,https://www.youtube.com/watch?v=1P4vbsudJxg
0,0032,相,109,https://www.youtube.com/watch?v=gLn4pQpofsE
0,0031,舳,137,https://www.youtube.com/watch?v=YgSAy0BUnds
0,0030,栖,75,https://www.youtube.com/watch?v=NlrxcVYNWEs
0,0029,江,85,https://www.youtube.com/watch?v=B4kpiZTjq4U
0,0028,扣,64,https://www.youtube.com/watch?v=qI81M8d8DMM
0,0027,知,111,https://www.youtube.com/watch?v=8ohD1SxrSQM
0,0026,如,38,https://www.youtube.com/watch?v=0uQFlTQVUxY
0,0025,視,113,https://www.youtube.com/watch?v=EOilZA_cHhw
0,0024,披,64,https://www.youtube.com/watch?v=OqjYqOgeUYw
0,0023,松,75,https://www.youtube.com/watch?v=I0KTnRpWd1s
0,0022,悄,61,https://www.youtube.com/watch?v=npD7ODbisW4
0,0021,德,60,https://www.youtube.com/watch?v=9neJwPpagNA
0,0020,像,9,https://www.youtube.com/watch?v=C2MEtTueSBs
0,0019,作,9,https://www.youtube.com/watch?v=24ZgNBMGp48
0,0018,併,9,https://www.youtube.com/watch?v=-FuIOf3heC8
0,0017,嘯,30,https://www.youtube.com/watch?v=sAlqPCzcnQM
0,0016,笑,118,https://www.youtube.com/watch?v=znxj6UUFSCM
0,0015,鳴,196,https://www.youtube.com/watch?v=NE54iPrZHHI
0,0014,涌,85,https://www.youtube.com/watch?v=KVkuAeKmrR0
0,0013,流,85,https://www.youtube.com/watch?v=nGsJk87h5Vc
0,0012,江,85,https://www.youtube.com/watch?v=jKyem93iBg0
0,0011,望,74,https://www.youtube.com/watch?v=dmyrep7wwFg
0,0010,既,71,https://www.youtube.com/watch?v=6gdymx-bsUM
0,0009,月,74,https://www.youtube.com/watch?v=v4Wbrmzy_hY
0,0008,明,72,https://www.youtube.com/watch?v=yww8gThEnpY
0,0007,壁,32,https://www.youtube.com/watch?v=IoZYh7E8R88
0,0006,赤,155,https://www.youtube.com/watch?v=pETcDEBtQF4
0,0005,之,4,https://www.youtube.com/watch?v=wUnoG87XpwQ
0,0004,之,4,https://www.youtube.com/watch?v=zcNEBkd_IMc
0,0002,二,7,https://www.youtube.com/watch?v=A9Eqxd5mW4Q
0,0001,一,1,https://www.youtube.com/watch?v=2heoWdMkfA4
